#1
double table1(17523,2)
0	0.00
1	36250.00
3600	160000.00
7200	144000.00
10800	164000.00
14400	167000.00
18000	169000.00
21600	166000.00
25200	166000.00
28800	171750.00
32400	157250.00
36000	161000.00
39600	153000.00
43200	146000.00
46800	141540.00
50400	136000.00
54000	133000.00
57600	144000.00
61200	137000.00
64800	135000.00
68400	131000.00
72000	138520.00
75600	120480.00
79200	131000.00
82800	127000.00
86400	114000.00
90000	85000.00
93600	86000.00
97200	84000.00
100800	83000.00
104400	89000.00
108000	112960.00
111600	192040.00
115200	190280.00
118800	170720.00
122400	114690.00
126000	110310.00
129600	125000.00
133200	126000.00
136800	122000.00
140400	115360.00
144000	115640.00
147600	121000.00
151200	130000.00
154800	104000.00
158400	98000.00
162000	106320.00
165600	101510.00
169200	95100.00
172800	95030.00
176400	89000.00
180000	90000.00
183600	100280.00
187200	78720.00
190800	98700.00
194400	125340.00
198000	240000.00
201600	231000.00
205200	221000.00
208800	143000.00
212400	154000.00
216000	144000.00
219600	133000.00
223200	144000.00
226800	145500.00
230400	135500.00
234000	123930.00
237600	112070.00
241200	87000.00
244800	97000.00
248400	108800.00
252000	71040.00
255600	88100.00
259200	89030.00
262800	84000.00
266400	88000.00
270000	84000.00
273600	83000.00
277200	99560.00
280800	127470.00
284400	233000.00
288000	230000.00
291600	229000.00
295200	179380.00
298800	136140.00
302400	153000.00
306000	132000.00
309600	128000.00
313200	131000.00
316800	134000.00
320400	125550.00
324000	102350.00
327600	94060.00
331200	94000.00
334800	96000.00
338400	94000.00
342000	76000.00
345600	71000.00
349200	60000.00
352800	37000.00
356400	42200.00
360000	83840.00
363600	112000.00
367200	107000.00
370800	138000.00
374400	128000.00
378000	118160.00
381600	89580.00
385200	130260.00
388800	107000.00
392400	102000.00
396000	96000.00
399600	96580.00
403200	107420.00
406800	106000.00
410400	99000.00
414000	102000.00
417600	87000.00
421200	79000.00
424800	82000.00
428400	86000.00
432000	79000.00
435600	76000.00
439200	74000.00
442800	59680.00
446400	38000.00
450000	50000.00
453600	81000.00
457200	87000.00
460800	86000.00
464400	82000.00
468000	87000.00
471600	82000.00
475200	85000.00
478800	81000.00
482400	86000.00
486000	81000.00
489600	83000.00
493200	82000.00
496800	78000.00
500400	72000.00
504000	86000.00
507600	77000.00
511200	87200.00
514800	75820.00
518400	63000.00
522000	42000.00
525600	68000.00
529200	90000.00
532800	162000.00
536400	195000.00
540000	199000.00
543600	205000.00
547200	187000.00
550800	195000.00
554400	172000.00
558000	162000.00
561600	149000.00
565200	179600.00
568800	143400.00
572400	146530.00
576000	139470.00
579600	124000.00
583200	110000.00
586800	120480.00
590400	99390.00
594000	101090.00
597600	101000.00
601200	92000.00
604800	86120.00
608400	74880.00
612000	72000.00
615600	39440.00
619200	64600.00
622800	137000.00
626400	147000.00
630000	226000.00
633600	213000.00
637200	210940.00
640800	149060.00
644400	161830.00
648000	104170.00
651600	133000.00
655200	161000.00
658800	148000.00
662400	147000.00
666000	143710.00
669600	101290.00
673200	117000.00
676800	113000.00
680400	99000.00
684000	103000.00
687600	82000.00
691200	75000.00
694800	77000.00
698400	77000.00
702000	82000.00
705600	89000.00
709200	92000.00
712800	109000.00
716400	231000.00
720000	210000.00
723600	193000.00
727200	145000.00
730800	141000.00
734400	142000.00
738000	130000.00
741600	141000.00
745200	139000.00
748800	118000.00
752400	123000.00
756000	127000.00
759600	87740.00
763200	83260.00
766800	85000.00
770400	85000.00
774000	79000.00
777600	83000.00
781200	82000.00
784800	64000.00
788400	73000.00
792000	83000.00
795600	88000.00
799200	120000.00
802800	232000.00
806400	224000.00
810000	185000.00
813600	137000.00
817200	133000.00
820800	137000.00
824400	160220.00
828000	125780.00
831600	112000.00
835200	118000.00
838800	144000.00
842400	100950.00
846000	83050.00
849600	91000.00
853200	75000.00
856800	81000.00
860400	82000.00
864000	80000.00
867600	76000.00
871200	72000.00
874800	76000.00
878400	83000.00
882000	91000.00
885600	135000.00
889200	231000.00
892800	254270.00
896400	188730.00
900000	146000.00
903600	137000.00
907200	147000.00
910800	167000.00
914400	152640.00
918000	159360.00
921600	161000.00
925200	131000.00
928800	130000.00
932400	93000.00
936000	95000.00
939600	95000.00
943200	82000.00
946800	78000.00
950400	81000.00
954000	84000.00
957600	76000.00
961200	77000.00
964800	80000.00
968400	87000.00
972000	122000.00
975600	129000.00
979200	118710.00
982800	123850.00
986400	89440.00
990000	91000.00
993600	86000.00
997200	79000.00
1000800	85000.00
1004400	88000.00
1008000	82660.00
1011600	85660.00
1015200	84520.00
1018800	85120.00
1022400	83000.00
1026000	87000.00
1029600	89000.00
1033200	72000.00
1036800	75000.00
1040400	78000.00
1044000	71000.00
1047600	72000.00
1051200	72000.00
1054800	56000.00
1058400	28000.00
1062000	54280.00
1065600	70350.00
1069200	70370.00
1072800	71000.00
1076400	71000.00
1080000	69000.00
1083600	72000.00
1087200	69000.00
1090800	68000.00
1094400	69000.00
1098000	68000.00
1101600	69000.00
1105200	65000.00
1108800	64000.00
1112400	60000.00
1116000	24000.00
1119600	24000.00
1123200	57640.00
1126800	73330.00
1130400	68840.00
1134000	75420.00
1137600	94620.00
1141200	153000.00
1144800	156000.00
1148400	159000.00
1152000	162000.00
1155600	157000.00
1159200	163000.00
1162800	159010.00
1166400	164000.00
1170000	168000.00
1173600	165000.00
1177200	151000.00
1180800	145000.00
1184400	144000.00
1188000	151000.00
1191600	106000.00
1195200	101000.00
1198800	96000.00
1202400	97000.00
1206000	86000.00
1209600	81000.00
1213200	80000.00
1216800	75000.00
1220400	72000.00
1224000	83000.00
1227600	90000.00
1231200	118000.00
1234800	232000.00
1238400	211000.00
1242000	194000.00
1245600	151000.00
1249200	119000.00
1252800	136000.00
1256400	117000.00
1260000	127000.00
1263600	112740.00
1267200	120260.00
1270800	109000.00
1274400	97000.00
1278000	101000.00
1281600	98000.00
1285200	73000.00
1288800	74000.00
1292400	69000.00
1296000	65000.00
1299600	66000.00
1303200	73000.00
1306800	76000.00
1310400	77000.00
1314000	89000.00
1317600	106000.00
1321200	229000.00
1324800	218000.00
1328400	208270.00
1332000	120730.00
1335600	118000.00
1339200	105000.00
1342800	108000.00
1346400	116000.00
1350000	112000.00
1353600	100000.00
1357200	118380.00
1360800	96620.00
1364400	79000.00
1368000	86930.00
1371600	83070.00
1375200	78000.00
1378800	77000.00
1382400	76000.00
1386000	64000.00
1389600	20000.00
1393200	37000.00
1396800	76000.00
1400400	85000.00
1404000	100000.00
1407600	162500.00
1411200	137500.00
1414800	152000.00
1418400	151000.00
1422000	157000.00
1425600	125000.00
1429200	124000.00
1432800	117000.00
1436400	118000.00
1440000	107040.00
1443600	103960.00
1447200	95000.00
1450800	85000.00
1454400	91100.00
1458000	113900.00
1461600	98000.00
1465200	98000.00
1468800	99710.00
1472400	76260.00
1476000	47020.00
1479600	33010.00
1483200	66000.00
1486800	101000.00
1490400	127000.00
1494000	229000.00
1497600	216000.00
1501200	177000.00
1504800	125000.00
1508400	121000.00
1512000	125900.00
1515600	122100.00
1519200	132000.00
1522800	138000.00
1526400	126700.00
1530000	122700.00
1533600	109300.00
1537200	92000.00
1540800	94000.00
1544400	96000.00
1548000	96000.00
1551600	89000.00
1555200	77000.00
1558800	71000.00
1562400	77000.00
1566000	78000.00
1569600	80000.00
1573200	87000.00
1576800	121000.00
1580400	170000.00
1584000	141000.00
1587600	126000.00
1591200	92000.00
1594800	90000.00
1598400	82000.00
1602000	84000.00
1605600	78000.00
1609200	83000.00
1612800	83000.00
1616400	82000.00
1620000	82000.00
1623600	83000.00
1627200	89000.00
1630800	84000.00
1634400	85000.00
1638000	85000.00
1641600	85000.00
1645200	87000.00
1648800	86000.00
1652400	87000.00
1656000	84000.00
1659600	87000.00
1663200	86000.00
1666800	86000.00
1670400	90000.00
1674000	123000.00
1677600	97000.00
1681200	95000.00
1684800	95000.00
1688400	95000.00
1692000	85000.00
1695600	88000.00
1699200	97000.00
1702800	94580.00
1706400	88420.00
1710000	87000.00
1713600	88000.00
1717200	86000.00
1720800	83000.00
1724400	90450.00
1728000	86420.00
1731600	87090.00
1735200	89020.00
1738800	101020.00
1742400	188000.00
1746000	229000.00
1749600	230000.00
1753200	232000.00
1756800	234000.00
1760400	233000.00
1764000	235120.00
1767600	181880.00
1771200	195000.00
1774800	224000.00
1778400	185000.00
1782000	184000.00
1785600	182000.00
1789200	162000.00
1792800	144000.00
1796400	114000.00
1800000	119000.00
1803600	107000.00
1807200	87000.00
1810800	85000.00
1814400	82670.00
1818000	77330.00
1821600	86000.00
1825200	96000.00
1828800	125000.00
1832400	171000.00
1836000	147000.00
1839600	232000.00
1843200	232000.00
1846800	225000.00
1850400	195000.00
1854000	155000.00
1857600	163000.00
1861200	151000.00
1864800	153000.00
1868400	154000.00
1872000	150000.00
1875600	152000.00
1879200	140000.00
1882800	137000.00
1886400	133000.00
1890000	113000.00
1893600	101000.00
1897200	85000.00
1900800	86000.00
1904400	88000.00
1908000	92000.00
1911600	93140.00
1915200	122280.00
1918800	153580.00
1922400	151000.00
1926000	227000.00
1929600	225420.00
1933200	224000.00
1936800	165000.00
1940400	143000.00
1944000	145000.00
1947600	153000.00
1951200	145000.00
